Unnamed: 0,species,species_id,path
1141,C7KET26O,CC(CCCC(=O)C)[O]_m2,geoms/CC_p_CCCC_p_=O_q_C_q__b_O_d__m2.xyz
1142,C7KET31O,CCCCC(=O)CC[O]_m2,geoms/CCCCC_p_=O_q_CC_b_O_d__m2.xyz
1143,C7KET32O,CCCCC(=O)C([O])C_m2,geoms/CCCCC_p_=O_q_C_p__b_O_d__q_C_m2.xyz
1144,C7KET34O,CCCC(C(=O)CC)[O]_m2,geoms/CCCC_p_C_p_=O_q_CC_q__b_O_d__m2.xyz
1145,C7KET35O,CCC(CC(=O)CC)[O]_m2,geoms/CCC_p_CC_p_=O_q_CC_q__b_O_d__m2.xyz
1146,C7KET36O,CCC(=O)CCC([O])C_m2,geoms/CCC_p_=O_q_CCC_p__b_O_d__q_C_m2.xyz
1147,C7KET37O,[O]CCCCC(=O)CC_m2,geoms/_b_O_d_CCCCC_p_=O_q_CC_m2.xyz
1148,C7KET41O,CCCC(=O)CCC[O]_m2,geoms/CCCC_p_=O_q_CCC_b_O_d__m2.xyz
1149,C7KET42O,CCCC(=O)CC([O])C_m2,geoms/CCCC_p_=O_q_CC_p__b_O_d__q_C_m2.xyz
1150,C7KET43O,CCCC(=O)C(CC)[O]_m2,geoms/CCCC_p_=O_q_C_p_CC_q__b_O_d__m2.xyz
1151,C7Y24,CCCC(=O)CC(=O)C_m1,geoms/CCCC_p_=O_q_CC_p_=O_q_C_m1.xyz
1152,C7Y13,CCCCC(=O)CC=O_m1,geoms/CCCCC_p_=O_q_CC=O_m1.xyz
1153,C7Y35,CCC(=O)CC(=O)CC_m1,geoms/CCC_p_=O_q_CC_p_=O_q_CC_m1.xyz
1154,C7H14OOH1-2O,CCCCCC(COO)[O]_m2,geoms/CCCCCC_p_COO_q__b_O_d__m2.xyz
1155,C7H14OOH1-3O,CCCCC(CCOO)[O]_m2,geoms/CCCCC_p_CCOO_q__b_O_d__m2.xyz
1156,C7H14OOH1-4O,CCCC(CCCOO)[O]_m2,geoms/CCCC_p_CCCOO_q__b_O_d__m2.xyz
1157,C7H14OOH1-5O,OOCCCCC(CC)[O]_m2,geoms/OOCCCCC_p_CC_q__b_O_d__m2.xyz
1158,C7H14OOH2-1O,CCCCCC(OO)C[O]_m2,geoms/CCCCCC_p_OO_q_C_b_O_d__m2.xyz
1159,C7H14OOH2-3O,CC(C(CCCC)[O])OO_m2,geoms/CC_p_C_p_CCCC_q__b_O_d__q_OO_m2.xyz
1160,C7H14OOH2-4O,CC(OO)CC(CCC)[O]_m2,geoms/CC_p_OO_q_CC_p_CCC_q__b_O_d__m2.xyz
1161,C7H14OOH2-5O,CCC(CCC(OO)C)[O]_m2,geoms/CCC_p_CCC_p_OO_q_C_q__b_O_d__m2.xyz
1162,C7H14OOH2-6O,OOC(CCCC([O])C)C_m2,geoms/OOC_p_CCCC_p__b_O_d__q_C_q_C_m2.xyz
1163,C7H14OOH3-1O,CCCCC(CC[O])OO_m2,geoms/CCCCC_p_CC_b_O_d__q_OO_m2.xyz
1164,C7H14OOH3-2O,CCCCC(C([O])C)OO_m2,geoms/CCCCC_p_C_p__b_O_d__q_C_q_OO_m2.xyz
1165,C7H14OOH3-4O,CCCC(C(OO)CC)[O]_m2,geoms/CCCC_p_C_p_OO_q_CC_q__b_O_d__m2.xyz
1166,C7H14OOH3-5O,CCC(CC(OO)CC)[O]_m2,geoms/CCC_p_CC_p_OO_q_CC_q__b_O_d__m2.xyz
1167,C7H14OOH3-6O,CCC(CCC([O])C)OO_m2,geoms/CCC_p_CCC_p__b_O_d__q_C_q_OO_m2.xyz
1168,C7H14OOH3-7O,[O]CCCCC(OO)CC_m2,geoms/_b_O_d_CCCCC_p_OO_q_CC_m2.xyz
1169,C7H14OOH4-1O,CCCC(CCC[O])OO_m2,geoms/CCCC_p_CCC_b_O_d__q_OO_m2.xyz
1170,C7H14OOH4-2O,CCCC(CC([O])C)OO_m2,geoms/CCCC_p_CC_p__b_O_d__q_C_q_OO_m2.xyz
1171,C7H14OOH4-3O,CCCC(C(CC)[O])OO_m2,geoms/CCCC_p_C_p_CC_q__b_O_d__q_OO_m2.xyz
1172,C6H11O13-6,[CH2]CCC1CCO1_m2,geoms/_b_CH2_d_CCC1CCO1_m2.xyz
1173,C6H11O14-6,[CH2]CC1CCCO1_m2,geoms/_b_CH2_d_CC1CCCO1_m2.xyz
1174,C6H11O15-6,[CH2]C1CCCCO1_m2,geoms/_b_CH2_d_C1CCCCO1_m2.xyz
1175,C6H11O23-1,CCCC1OC1[CH2]_m2,geoms/CCCC1OC1_b_CH2_d__m2.xyz
1176,C6H11O23-6,[CH2]CCC1OC1C_m2,geoms/_b_CH2_d_CCC1OC1C_m2.xyz
1177,C6H11O24-1,CCC1CC(O1)[CH2]_m2,geoms/CCC1CC_p_O1_q__b_CH2_d__m2.xyz
1178,C6H11O24-6,[CH2]CC1CC(O1)C_m2,geoms/_b_CH2_d_CC1CC_p_O1_q_C_m2.xyz
1179,C6H11O34-1,CCC1OC1C[CH2]_m2,geoms/CCC1OC1C_b_CH2_d__m2.xyz
1180,C6Y2-1J,CCCCC(=O)[CH2]_m2,geoms/CCCCC_p_=O_q__b_CH2_d__m2.xyz
1181,C6Y3-6J,[CH2]CCC(=O)CC_m2,geoms/_b_CH2_d_CCC_p_=O_q_CC_m2.xyz
1182,C6Y3-1J,CCCC(=O)C[CH2]_m2,geoms/CCCC_p_=O_q_C_b_CH2_d__m2.xyz
1183,C7H14-1,CCCCCC=C_m1,geoms/CCCCCC=C_m1.xyz
1184,C7H14-2,CCCCC=CC_m1,geoms/CCCCC=CC_m1.xyz
1185,C7H14-3,CCCC=CCC_m1,geoms/CCCC=CCC_m1.xyz
1186,C7H131-3,CCCC[CH]C=C_m2,geoms/CCCC_b_CH_d_C=C_m2.xyz
1187,C7H131-4,CCC[CH]CC=C_m2,geoms/CCC_b_CH_d_CC=C_m2.xyz
1188,C7H131-5,CC[CH]CCC=C_m2,geoms/CC_b_CH_d_CCC=C_m2.xyz
1189,C7H131-6,C[CH]CCCC=C_m2,geoms/C_b_CH_d_CCCC=C_m2.xyz
1190,C7H131-7,[CH2]CCCCC=C_m2,geoms/_b_CH2_d_CCCCC=C_m2.xyz
1191,C7H132-4,CCC[CH]C=CC_m2,geoms/CCC_b_CH_d_C=CC_m2.xyz
1192,C7H132-5,CC[CH]CC=CC_m2,geoms/CC_b_CH_d_CC=CC_m2.xyz
1193,C7H132-6,C[CH]CCC=CC_m2,geoms/C_b_CH_d_CCC=CC_m2.xyz
1194,C7H132-7,[CH2]CCCC=CC_m2,geoms/_b_CH2_d_CCCC=CC_m2.xyz
1195,C7H133-1,CCCC=CC[CH2]_m2,geoms/CCCC=CC_b_CH2_d__m2.xyz
1196,C7H133-5,CC[CH]C=CCC_m2,geoms/CC_b_CH_d_C=CCC_m2.xyz
1197,C7H133-6,C[CH]CC=CCC_m2,geoms/C_b_CH_d_CC=CCC_m2.xyz
1198,C7H133-7,[CH2]CCC=CCC_m2,geoms/_b_CH2_d_CCC=CCC_m2.xyz
1199,C7H13-1D3O,CCCCC(C=C)[O]_m2,geoms/CCCCC_p_C=C_q__b_O_d__m2.xyz
1200,C7H13-2D4O,CCCC(C=CC)[O]_m2,geoms/CCCC_p_C=CC_q__b_O_d__m2.xyz
1201,C7H13-3D5O,CCC=CC(CC)[O]_m2,geoms/CCC=CC_p_CC_q__b_O_d__m2.xyz
1202,C7H14OH-1J2,CCCCC[CH]CO_m2,geoms/CCCCC_b_CH_d_CO_m2.xyz
1203,C7H14OH-2J1,CCCCCC(O)[CH2]_m2,geoms/CCCCCC_p_O_q__b_CH2_d__m2.xyz
1204,C7H14OH-2J3,CCCC[CH]C(O)C_m2,geoms/CCCC_b_CH_d_C_p_O_q_C_m2.xyz
1205,C7H14OH-3J2,CCCCC([CH]C)O_m2,geoms/CCCCC_p__b_CH_d_C_q_O_m2.xyz
1206,C7H14OH-3J4,CCC[CH]C(CC)O_m2,geoms/CCC_b_CH_d_C_p_CC_q_O_m2.xyz
1207,C7H14OH-4J3,CC[CH]C(CCC)O_m2,geoms/CC_b_CH_d_C_p_CCC_q_O_m2.xyz
1208,C7H14OH-1O2-2,CCCCCC(O[O])CO_m2,geoms/CCCCCC_p_O_b_O_d__q_CO_m2.xyz
1209,C7H14OH-2O2-1,CCCCCC(CO[O])O_m2,geoms/CCCCCC_p_CO_b_O_d__q_O_m2.xyz
1210,C7H14OH-2O2-3,CCCCC(C(O)C)O[O]_m2,geoms/CCCCC_p_C_p_O_q_C_q_O_b_O_d__m2.xyz
1211,C7H14OH-3O2-2,CC(C(CCCC)O)O[O]_m2,geoms/CC_p_C_p_CCCC_q_O_q_O_b_O_d__m2.xyz
1212,C7H14OH-3O2-4,CCCC(C(CC)O)O[O]_m2,geoms/CCCC_p_C_p_CC_q_O_q_O_b_O_d__m2.xyz
1213,C7H14OH-4O2-3,CCCC(C(O[O])CC)O_m2,geoms/CCCC_p_C_p_O_b_O_d__q_CC_q_O_m2.xyz
1214,C5D2Y1,CCC=CC=O_m1,geoms/CCC=CC=O_m1.xyz
1215,C5D2Y1-1R,CCC=C[C]=O_m2,geoms/CCC=C_b_C_d_=O_m2.xyz
1216,C3Y1-3OR,[O]CCC=O_m2,geoms/_b_O_d_CCC=O_m2.xyz
1217,C4Y1-3OR,CC(CC=O)[O]_m2,geoms/CC_p_CC=O_q__b_O_d__m2.xyz
1218,C6D2Y1,CCCC=CC=O_m1,geoms/CCCC=CC=O_m1.xyz
1219,C6D2Y1-1R,CCCC=C[C]=O_m2,geoms/CCCC=C_b_C_d_=O_m2.xyz
1220,H15DE25DM,CC(=C)CCC(=C)C_m1,geoms/CC_p_=C_q_CCC_p_=C_q_C_m1.xyz
1221,H15DE25DM-S,CC(=C)[CH]CC(=C)C_m2,geoms/CC_p_=C_q__b_CH_d_CC_p_=C_q_C_m2.xyz
1222,H15DE25DM-A,CC(=C)CCC(=C)[CH2]_m2,geoms/CC_p_=C_q_CCC_p_=C_q__b_CH2_d__m2.xyz
1223,H15DE25DM-AO,CC(=C)CCC(=C)C[O]_m2,geoms/CC_p_=C_q_CCC_p_=C_q_C_b_O_d__m2.xyz
1224,H15DE25DM-SO,CC(=C)CC(C(=C)C)[O]_m2,geoms/CC_p_=C_q_CC_p_C_p_=C_q_C_q__b_O_d__m2.xyz
1225,H15DE2M-T,C=[C]CCC(=C)C_m2,geoms/C=_b_C_d_CCC_p_=C_q_C_m2.xyz
1226,IC4H7CHO,CC(=C)CC=O_m1,geoms/CC_p_=C_q_CC=O_m1.xyz
1227,L-C6H4,C#CC=CC#C_m1,geoms/C_t_CC=CC_t_C_m1.xyz
1228,C-C6H4,C=CC#CC#C_m1,geoms/C=CC_t_CC_t_C_m1.xyz
1229,C6H3,C#C[C]=CC#C_m2,geoms/C_t_C_b_C_d_=CC_t_C_m2.xyz
1230,C6H2,C#CC#CC#C_m1,geoms/C_t_CC_t_CC_t_C_m1.xyz
1231,C6H6,c1ccccc1_m1,geoms/c1ccccc1_m1.xyz
1232,FULVENE,C=C1C=CC=C1_m1,geoms/C=C1C=CC=C1_m1.xyz
1233,C6H5,c1[c]cccc1_m2,geoms/c1_b_c_d_cccc1_m2.xyz
1234,C6H5OO,[O]Oc1ccccc1_m2,geoms/_b_O_d_Oc1ccccc1_m2.xyz
1235,C6H5OOH,OOc1ccccc1_m1,geoms/OOc1ccccc1_m1.xyz
1236,C6H5OH,Oc1ccccc1_m1,geoms/Oc1ccccc1_m1.xyz
1237,C6H5O,[O]c1ccccc1_m2,geoms/_b_O_d_c1ccccc1_m2.xyz
1238,C6H4OH,Oc1c[c]ccc1_m2,geoms/Oc1c_b_c_d_ccc1_m2.xyz
1239,OC6H4OH,Oc1cccc(c1)[O]_m2,geoms/Oc1cccc_p_c1_q__b_O_d__m2.xyz
1240,O-C6H4O2,O=C1C=CC=CC1=O_m1,geoms/O=C1C=CC=CC1=O_m1.xyz
1241,P-C6H4O2,O=C1C=CC(=O)C=C1_m1,geoms/O=C1C=CC_p_=O_q_C=C1_m1.xyz
1242,O-OC6H5OJ,[O]C1C=CC=CC1=O_m2,geoms/_b_O_d_C1C=CC=CC1=O_m2.xyz
1243,P-OC6H5OJ,[O]C1C=CC(=O)C=C1_m2,geoms/_b_O_d_C1C=CC_p_=O_q_C=C1_m2.xyz
1244,P-C6H3O2,O=C1[C]=CC(=O)C=C1_m2,geoms/O=C1_b_C_d_=CC_p_=O_q_C=C1_m2.xyz
1245,C5H6,C1C=CC=C1_m1,geoms/C1C=CC=C1_m1.xyz
1246,C5H5,[CH]1C=CC=C1_m2,geoms/_b_CH_d_1C=CC=C1_m2.xyz
1247,C5H6-L,CC=CC#C_m1,geoms/CC=CC_t_C_m1.xyz
1248,C#CCVCCJ,[CH2]C=CC#C_m2,geoms/_b_CH2_d_C=CC_t_C_m2.xyz
1249,C5H7,C1[CH]C=CC1_m2,geoms/C1_b_CH_d_C=CC1_m2.xyz
1250,CVCCJCVC,C=C[CH]C=C_m2,geoms/C=C_b_CH_d_C=C_m2.xyz
1251,CVCCVCCJ,[CH2]C=CC=C_m2,geoms/_b_CH2_d_C=CC=C_m2.xyz
1252,CVCCJCVCOH,C=C[CH]C=CO_m2,geoms/C=C_b_CH_d_C=CO_m2.xyz
1253,HOCVCCVO,OC=CC=O_m1,geoms/OC=CC=O_m1.xyz
1254,CVCCVCCOH,OCC=CC=C_m1,geoms/OCC=CC=C_m1.xyz
1255,OC5H7O,O=C[CH]CCC=O_m2,geoms/O=C_b_CH_d_CCC=O_m2.xyz
1256,OC4H6O,O=CCCC=O_m1,geoms/O=CCCC=O_m1.xyz
1257,OC4H5O,O=[C]CCC=O_m2,geoms/O=_b_C_d_CCC=O_m2.xyz
1258,O2CCHOOJ,OC(=O)C(=O)[O]_m2,geoms/OC_p_=O_q_C_p_=O_q__b_O_d__m2.xyz
1259,HOCVCCJVO,OC=C[C]=O_m2,geoms/OC=C_b_C_d_=O_m2.xyz
1260,C5H5OH,OC1C=CC=C1_m1,geoms/OC1C=CC=C1_m1.xyz
1261,C5H5O,[O]C1C=CC=C1_m2,geoms/_b_O_d_C1C=CC=C1_m2.xyz
1262,C5H4OH,O[C]1C=CC=C1_m2,geoms/O_b_C_d_1C=CC=C1_m2.xyz
1263,C5H4O,O=C1C=CC=C1_m1,geoms/O=C1C=CC=C1_m1.xyz
1264,C5H3O,O=C1[C]=CC=C1_m2,geoms/O=C1_b_C_d_=CC=C1_m2.xyz
1265,CJVCCVCCVO,[CH]=CC=CC=O_m2,geoms/_b_CH_d_=CC=CC=O_m2.xyz
1266,CVCCVCCJVO,C=CC=C[C]=O_m2,geoms/C=CC=C_b_C_d_=O_m2.xyz
1267,CJVCCVO,[CH]=CC=O_m2,geoms/_b_CH_d_=CC=O_m2.xyz
1268,C3H2(S),C=C=[C]_m1,geoms/C=C=_b_C_d__m1.xyz
1269,H2CCC(S),C=C=[C]_m1,geoms/C=C=_b_C_d__m1.xyz
